"sharks_id","name","tagIdNumber","species","gender","stageOfLife","length","weight","tagDate","tagLocation","description","pings__active","pings__id","pings__datetime","pings__tz_datetime","pings__latitude","pings__longitude"
"","","","","","","","","","","","1","50494","17 April 2016 7:11:16 AM","17 April 2016 7:11:16 AM +0900","37.00259","-70.08965"
"","","","","","","","","","","","1","50493","17 April 2016 7:03:58 AM","17 April 2016 7:03:58 AM +0900","37.01535","-70.07935"
"","","","","","","","","","","","1","50492","17 April 2016 6:28:44 AM","17 April 2016 6:28:44 AM +0900","37.09069","-70.05741"
"","","","","","","","","","","","1","50490","17 April 2016 5:35:26 AM","17 April 2016 5:35:26 AM +0900","37.11681","-69.91009"
"","","","","","","","","","","","1","50488","17 April 2016 2:37:05 AM","17 April 2016 2:37:05 AM +0900","37.2117","-69.7417"
"","","","","","","","","","","","1","50468","16 April 2016 10:38:26 AM","16 April 2016 10:38:26 AM +0900","37.25642","-69.89411"
"","","","","","","","","","","","1","50455","16 April 2016 4:26:45 AM","16 April 2016 4:26:45 AM +0900","37.29203","-70.09773"
"","","","","","","","","","","","1","50454","16 April 2016 2:44:28 AM","16 April 2016 2:44:28 AM +0900","37.35249","-70.06011"
"","","","","","","","","","","","1","50451","15 April 2016 10:25:40 PM","15 April 2016 10:25:40 PM +0900","37.29194","-70.38761"
"","","","","","","","","","","","1","50450","15 April 2016 9:44:23 PM","15 April 2016 9:44:23 PM +0900","37.29351","-70.40874"
"","","","","","","","","","","","1","50402","13 April 2016 8:05:02 AM","13 April 2016 8:05:02 AM +0900","37.88941","-72.20129"
"","","","","","","","","","","","1","50401","13 April 2016 8:04:11 AM","13 April 2016 8:04:11 AM +0900","37.87731","-72.21126"
"","","","","","","","","","","","1","50390","12 April 2016 11:31:04 PM","12 April 2016 11:31:04 PM +0900","37.81744","-72.5519"
"","","","","","","","","","","","1","50387","12 April 2016 7:15:48 PM","12 April 2016 7:15:48 PM +0900","37.79093","-72.70379"
"","","","","","","","","","","","1","50386","12 April 2016 7:07:28 PM","12 April 2016 7:07:28 PM +0900","37.78603","-72.68554"
"","","","","","","","","","","","1","50383","12 April 2016 5:37:50 PM","12 April 2016 5:37:50 PM +0900","37.74871","-72.80518000000001"
"","","","","","","","","","","","1","50382","12 April 2016 3:55:58 PM","12 April 2016 3:55:58 PM +0900","37.71345","-72.88876"
"","","","","","","","","","","","1","50380","12 April 2016 11:11:15 AM","12 April 2016 11:11:15 AM +0900","37.68556","-72.90218"
"","","","","","","","","","","","1","50377","12 April 2016 8:30:26 AM","12 April 2016 8:30:26 AM +0900","37.69071","-72.90462"
"","","","","","","","","","","","1","50376","12 April 2016 6:53:35 AM","12 April 2016 6:53:35 AM +0900","37.67393","-72.90965"
"","","","","","","","","","","","1","50375","12 April 2016 5:11:48 AM","12 April 2016 5:11:48 AM +0900","37.65916","-72.94205"
"","","","","","","","","","","","1","50374","12 April 2016 5:11:09 AM","12 April 2016 5:11:09 AM +0900","37.63985","-73.00967"
"","","","","","","","","","","","1","50373","12 April 2016 3:28:44 AM","12 April 2016 3:28:44 AM +0900","37.72819","-74.07512"
"","","","","","","","","","","","1","50372","12 April 2016 1:29:30 AM","12 April 2016 1:29:30 AM +0900","37.49795","-73.36206"
"","","","","","","","","","","","1","50371","12 April 2016 12:37:54 AM","12 April 2016 12:37:54 AM +0900","37.46219","-73.04009"
"","","","","","","","","","","","1","50370","11 April 2016 11:50:16 PM","11 April 2016 11:50:16 PM +0900","37.80942","-74.17274"
"","","","","","","","","","","","1","50356","11 April 2016 5:33:40 AM","11 April 2016 5:33:40 AM +0900","36.49013","-73.12029"
"","","","","","","","","","","","1","50355","11 April 2016 5:22:54 AM","11 April 2016 5:22:54 AM +0900","36.48922","-73.12693"
"","","","","","","","","","","","1","50354","11 April 2016 5:08:36 AM","11 April 2016 5:08:36 AM +0900","36.48654","-73.12734"
"","","","","","","","","","","","1","50353","11 April 2016 3:44:00 AM","11 April 2016 3:44:00 AM +0900","36.48217","-73.12241"
"","","","","","","","","","","","1","50293","8 April 2016 1:15:47 AM","8 April 2016 1:15:47 AM +0900","32.80242","-76.12403"
"","","","","","","","","","","","1","50292","7 April 2016 11:29:47 PM","7 April 2016 11:29:47 PM +0900","32.7356","-76.04395"
"","","","","","","","","","","","1","50244","6 April 2016 4:36:37 AM","6 April 2016 4:36:37 AM +0900","32.62878","-75.20701"
"","","","","","","","","","","","1","50217","4 April 2016 3:27:03 AM","4 April 2016 3:27:03 AM +0900","32.57659","-75.46961"
"","","","","","","","","","","","1","50197","3 April 2016 8:18:03 AM","3 April 2016 8:18:03 AM +0900","32.62839","-75.22716"
"","","","","","","","","","","","1","50187","2 April 2016 5:48:16 PM","2 April 2016 5:48:16 PM +0900","32.81439","-74.4666"
"","","","","","","","","","","","1","50186","2 April 2016 4:16:51 PM","2 April 2016 4:16:51 PM +0900","32.76201","-74.46517"
"","","","","","","","","","","","1","50180","2 April 2016 11:19:45 AM","2 April 2016 11:19:45 AM +0900","32.76869","-74.60623"
"","","","","","","","","","","","1","50173","2 April 2016 8:27:20 AM","2 April 2016 8:27:20 AM +0900","32.79614","-74.28931"
"","","","","","","","","","","","1","50171","2 April 2016 7:40:32 AM","2 April 2016 7:40:32 AM +0900","32.85542","-74.04894"
"","","","","","","","","","","","1","50170","2 April 2016 3:48:46 AM","2 April 2016 3:48:46 AM +0900","33.09732","-73.75313"
"","","","","","","","","","","","1","50155","1 April 2016 11:32:44 AM","1 April 2016 11:32:44 AM +0900","32.952","-73.59128"
"","","","","","","","","","","","1","50151","1 April 2016 8:45:49 AM","1 April 2016 8:45:49 AM +0900","32.92855","-73.57225"
"","","","","","","","","","","","1","50146","1 April 2016 8:06:25 AM","1 April 2016 8:06:25 AM +0900","32.92338","-73.5765"
"","","","","","","","","","","","1","50144","1 April 2016 6:58:03 AM","1 April 2016 6:58:03 AM +0900","32.91919","-73.57146"
"","","","","","","","","","","","1","50141","1 April 2016 3:57:23 AM","1 April 2016 3:57:23 AM +0900","32.90354","-73.54934"
"","","","","","","","","","","","1","50054","28 March 2016 9:34:57 AM","28 March 2016 9:34:57 AM +0900","34.58095","-70.27446"
"","","","","","","","","","","","1","50036","26 March 2016 8:39:20 AM","26 March 2016 8:39:20 AM +0900","35.67282","-69.70239"
"","","","","","","","","","","","1","50035","26 March 2016 8:10:23 AM","26 March 2016 8:10:23 AM +0900","35.66718","-69.6973"
"","","","","","","","","","","","1","50033","26 March 2016 12:41:56 AM","26 March 2016 12:41:56 AM +0900","35.89958","-69.43682"
"","","","","","","","","","","","1","50027","25 March 2016 10:36:12 AM","25 March 2016 10:36:12 AM +0900","36.46411","-68.8959"
"","","","","","","","","","","","1","50026","25 March 2016 9:48:53 AM","25 March 2016 9:48:53 AM +0900","36.521","-68.78352"
"","","","","","","","","","","","1","50025","25 March 2016 6:38:48 AM","25 March 2016 6:38:48 AM +0900","36.59125","-68.79413"
"","","","","","","","","","","","1","50024","25 March 2016 5:59:13 AM","25 March 2016 5:59:13 AM +0900","36.59911","-68.77014"
"","","","","","","","","","","","1","50011","23 March 2016 2:44:21 PM","23 March 2016 2:44:21 PM +0900","37.47827","-68.69051"
"","","","","","","","","","","","1","50007","23 March 2016 6:50:48 AM","23 March 2016 6:50:48 AM +0900","37.64302","-68.97715"
"","","","","","","","","","","","1","50008","23 March 2016 6:43:40 AM","23 March 2016 6:43:40 AM +0900","37.62809","-69.0458"
"","","","","","","","","","","","1","50006","23 March 2016 3:53:46 AM","23 March 2016 3:53:46 AM +0900","37.66411","-69.20382"
"","","","","","","","","","","","1","50005","23 March 2016 2:15:46 AM","23 March 2016 2:15:46 AM +0900","37.71555","-69.23738"
"","","","","","","","","","","","1","50004","22 March 2016 10:26:00 PM","22 March 2016 10:26:00 PM +0900","37.77082","-69.46354"
"","","","","","","","","","","","1","50002","22 March 2016 7:41:44 PM","22 March 2016 7:41:44 PM +0900","37.90235","-69.5821"
"","","","","","","","","","","","1","49995","22 March 2016 11:39:05 AM","22 March 2016 11:39:05 AM +0900","38.23783","-69.49483"
"","","","","","","","","","","","1","49993","22 March 2016 10:01:36 AM","22 March 2016 10:01:36 AM +0900","38.25371","-69.39352"
"","","","","","","","","","","","1","49983","21 March 2016 3:00:21 PM","21 March 2016 3:00:21 PM +0900","38.91189","-69.60151"
"","","","","","","","","","","","1","49980","21 March 2016 11:59:43 AM","21 March 2016 11:59:43 AM +0900","38.98712","-69.65241"
"","","","","","","","","","","","1","49978","21 March 2016 11:14:02 AM","21 March 2016 11:14:02 AM +0900","39.01127","-69.65569"
"","","","","","","","","","","","1","49977","21 March 2016 10:18:40 AM","21 March 2016 10:18:40 AM +0900","38.81951","-70.13633"
"","","","","","","","","","","","1","49974","21 March 2016 6:00:24 AM","21 March 2016 6:00:24 AM +0900","39.05809","-70.0333"
"","","","","","","","","","","","1","49973","21 March 2016 4:15:29 AM","21 March 2016 4:15:29 AM +0900","39.14561","-69.98993"
"","","","","","","","","","","","1","49972","21 March 2016 2:40:53 AM","21 March 2016 2:40:53 AM +0900","39.22195","-69.9461"
"","","","","","","","","","","","1","49971","21 March 2016 12:47:21 AM","21 March 2016 12:47:21 AM +0900","39.33028","-69.92401"
"","","","","","","","","","","","1","49966","21 March 2016 12:00:34 AM","21 March 2016 12:00:34 AM +0900","39.38721","-69.8821"
"","","","","","","","","","","","1","49964","20 March 2016 11:04:21 PM","20 March 2016 11:04:21 PM +0900","39.39054","-69.87893"
"","","","","","","","","","","","1","49961","20 March 2016 8:22:35 PM","20 March 2016 8:22:35 PM +0900","39.49119","-69.81092"
"","","","","","","","","","","","1","49984","20 March 2016 8:19:01 PM","20 March 2016 8:19:01 PM +0900","39.49031","-69.81014"
"","","","","","","","","","","","1","49959","20 March 2016 8:02:20 PM","20 March 2016 8:02:20 PM +0900","39.58793","-70.34654"
"","","","","","","","","","","","1","49957","20 March 2016 4:53:51 PM","20 March 2016 4:53:51 PM +0900","39.68859","-70.28915"
"","","","","","","","","","","","1","49952","20 March 2016 9:08:33 AM","20 March 2016 9:08:33 AM +0900","39.88361","-70.13588"
"","","","","","","","","","","","1","49940","19 March 2016 6:46:00 AM","19 March 2016 6:46:00 AM +0900","40.60235","-69.93496"
"","","","","","","","","","","","1","49939","19 March 2016 6:09:23 AM","19 March 2016 6:09:23 AM +0900","40.63711","-69.92345"
"","","","","","","","","","","","1","49924","17 March 2016 10:26:32 PM","17 March 2016 10:26:32 PM +0900","40.46091","-68.70401"
"","","","","","","","","","","","1","49923","17 March 2016 9:32:08 PM","17 March 2016 9:32:08 PM +0900","40.5142","-68.72396"
"","","","","","","","","","","","1","49919","17 March 2016 8:40:55 PM","17 March 2016 8:40:55 PM +0900","40.51064","-68.69054"
"","","","","","","","","","","","1","49915","17 March 2016 7:50:59 PM","17 March 2016 7:50:59 PM +0900","40.50639","-68.68916"
"","","","","","","","","","","","1","49914","17 March 2016 7:39:52 PM","17 March 2016 7:39:52 PM +0900","40.50599","-68.69641"
"","","","","","","","","","","","1","49913","17 March 2016 6:11:42 PM","17 March 2016 6:11:42 PM +0900","40.50703","-68.67829"
"","","","","","","","","","","","1","49912","17 March 2016 5:27:05 PM","17 March 2016 5:27:05 PM +0900","40.5117","-68.69451"
"","","","","","","","","","","","1","49911","17 March 2016 3:49:53 PM","17 March 2016 3:49:53 PM +0900","40.53534","-68.7731"
"","","","","","","","","","","","1","49910","17 March 2016 11:44:27 AM","17 March 2016 11:44:27 AM +0900","40.57725","-68.58061"
"","","","","","","","","","","","1","49908","17 March 2016 10:01:49 AM","17 March 2016 10:01:49 AM +0900","40.51695","-68.57751"
"","","","","","","","","","","","1","49905","17 March 2016 3:24:43 AM","17 March 2016 3:24:43 AM +0900","40.43727","-68.32779"
"","","","","","","","","","","","1","49918","17 March 2016 1:49:58 AM","17 March 2016 1:49:58 AM +0900","40.41117","-68.25811"
"","","","","","","","","","","","1","49903","17 March 2016 1:48:51 AM","17 March 2016 1:48:51 AM +0900","40.41116","-68.2577"
"","","","","","","","","","","","1","49901","17 March 2016 12:29:50 AM","17 March 2016 12:29:50 AM +0900","40.40491","-68.24814"
"","","","","","","","","","","","1","49899","16 March 2016 8:15:33 PM","16 March 2016 8:15:33 PM +0900","40.24503","-68.14428"
"","","","","","","","","","","","1","49898","16 March 2016 8:06:04 PM","16 March 2016 8:06:04 PM +0900","40.23357","-68.14246"
"","","","","","","","","","","","1","49881","15 March 2016 12:27:20 PM","15 March 2016 12:27:20 PM +0900","39.17559","-67.35805"
"","","","","","","","","","","","1","49880","15 March 2016 11:37:31 AM","15 March 2016 11:37:31 AM +0900","39.16071","-67.32685"
"","","","","","","","","","","","1","49879","15 March 2016 10:48:31 AM","15 March 2016 10:48:31 AM +0900","39.1312","-67.31181"
"","","","","","","","","","","","1","49875","15 March 2016 9:59:02 AM","15 March 2016 9:59:02 AM +0900","39.0958","-67.30487"
"","","","","","","","","","","","1","49873","15 March 2016 9:20:58 AM","15 March 2016 9:20:58 AM +0900","39.07775","-67.27191"
"","","","","","","","","","","","1","49917","15 March 2016 9:12:22 AM","15 March 2016 9:12:22 AM +0900","39.06032","-67.27465"
"","","","","","","","","","","","1","49872","15 March 2016 9:05:25 AM","15 March 2016 9:05:25 AM +0900","39.06029","-67.27474"
"","","","","","","","","","","","1","49868","14 March 2016 11:06:00 AM","14 March 2016 11:06:00 AM +0900","38.19832","-66.61114"
"","","","","","","","","","","","1","49866","14 March 2016 10:20:02 AM","14 March 2016 10:20:02 AM +0900","38.18137","-66.6106"
"","","","","","","","","","","","1","49865","14 March 2016 9:24:59 AM","14 March 2016 9:24:59 AM +0900","38.15011","-66.62855"
"","","","","","","","","","","","1","49861","13 March 2016 4:31:41 PM","13 March 2016 4:31:41 PM +0900","37.52376","-67.16095"
"","","","","","","","","","","","1","49916","13 March 2016 4:30:29 PM","13 March 2016 4:30:29 PM +0900","37.52361","-67.16053"
"","","","","","","","","","","","1","49860","13 March 2016 2:50:20 PM","13 March 2016 2:50:20 PM +0900","37.49207","-67.04377"
"","","","","","","","","","","","1","49854","13 March 2016 9:04:56 AM","13 March 2016 9:04:56 AM +0900","37.49333","-67.12786"
"","","","","","","","","","","","1","49851","12 March 2016 10:32:22 PM","12 March 2016 10:32:22 PM +0900","37.45268","-66.87436"
"","","","","","","","","","","","1","49847","12 March 2016 6:48:47 PM","12 March 2016 6:48:47 PM +0900","37.44012","-66.81924"
"","","","","","","","","","","","1","49846","12 March 2016 6:37:08 PM","12 March 2016 6:37:08 PM +0900","37.45306","-66.84996"
"","","","","","","","","","","","1","49845","12 March 2016 4:41:17 PM","12 March 2016 4:41:17 PM +0900","37.47688","-66.76404"
"","","","","","","","","","","","1","49844","12 March 2016 3:04:12 PM","12 March 2016 3:04:12 PM +0900","37.47895","-66.74658"
"","","","","","","","","","","","1","49843","12 March 2016 11:47:20 AM","12 March 2016 11:47:20 AM +0900","37.42607","-66.64939"
"","","","","","","","","","","","1","49841","12 March 2016 11:00:25 AM","12 March 2016 11:00:25 AM +0900","37.40811","-66.59298"
"","","","","","","","","","","","1","49839","12 March 2016 9:17:48 AM","12 March 2016 9:17:48 AM +0900","37.33486","-66.49561"
"","","","","","","","","","","","1","49834","11 March 2016 7:22:40 PM","11 March 2016 7:22:40 PM +0900","37.2278","-66.03272"
"","","","","","","","","","","","1","49832","11 March 2016 7:05:01 PM","11 March 2016 7:05:01 PM +0900","37.22453","-66.03702"
"","","","","","","","","","","","1","49831","11 March 2016 5:42:44 PM","11 March 2016 5:42:44 PM +0900","37.21073","-65.87403"
